authors,bestsellers_rank,categories,format,id,lang,rating_avg,title
[18992],6159,"[2488, 2491, 2495, 2499, 2500]",1,9781848127272,en,4,The Wild Robot
[43341],7480,"[2495, 2496]",1,9780312373511,en,4.35,The Wrinkle in Time Quintet
[29117],7418,[2491],4,9780141374246,en,4.53,Roald Dahl's Scrumdiddlyumptious Story Collection
[33096],3250,[2498],1,9780008244095,en,4.08,I Was Born for This
[33096],1455,"[2488, 2498, 2499, 2506]",1,9781444952797,en,4.67,Heartstopper Volume Four
[23194],3061,"[2465, 2539]",1,9781405929660,en,4.25,Hey Duggee: Book of Badges : Reward Chart Sticker Book
[55156],4373,"[2499, 2501, 2503, 2510, 2555]",1,9781407193496,en,4.5,Tom Gates: A Tiny Bit Lucky
[62776],7495,[2533],2,9781409520085,en,4.29,The Usborne Children's Bible
[35274],8266,[2521],2,9781783704651,en,4.44,Lots
[55156],4372,"[2490, 2501, 2503, 2511]",1,9781407193502,en,4.48,Tom Gates: Tom Gates:Yes! No. (Maybe...)
"[21049, 11180]",1369,"[2488, 2491, 2500, 2515, 2524, 2569]",1,9780399553561,en,3.91,A Very Puppy Christmas! (Paw Patrol)
[50318],7414,[2460],1,9781409305781,en,3.91,Peppa Pig: Peppa's First Sleepover
"[29771, 29772]",6247,"[2458, 2460, 2487, 2488, 2500, 2501]",14,9781509830381,en,4.19,A Squash and a Squeeze
[19686],9347,"[2457, 2488, 2495]",1,9781783443338,en,4.31,The Polar Express : 35th Anniversary Edition
"[42000, 42001]",1705,"[2458, 2460, 2471, 2488]",14,9780857637345,en,4.5,Little Blue Truck
"[29771, 29772]",5505,[2460],1,9781407130477,en,4.21,Tiddler Reader
"[376264, 238516]",9826,"[2467, 2471]",14,9781474933414,en,4.34,Night Sounds
[30588],4618,"[2460, 2500, 2501]",14,9781406387797,en,4.33,I Want My Hat Back
"[57159, 382183]",6672,[2465],1,9781409597162,en,4.5,Little Sticker Dolly Dressing Fairy
[367753],6174,"[2461, 2485]",2,9781405296397,en,5,Minecraft Annual 2021
[191279],4540,"[2466, 2472, 2483]",14,9781452145037,en,4.52,TouchThinkLearn: ABC
[396256],8518,"[2770, 2831, 2837]",1,9781617590313,en,4.51,African Holistic Health
[74727],6000,"[2812, 2820]",2,9781582702087,en,4.36,The Secret Gratitude Book
[14180],8748,"[3223, 2819, 2820, 2831, 2840, 2842]",1,9781609882747,en,4.26,Violet Flame : Alchemy for Personal Change
[8088],2456,[2490],1,9781447286813,en,3.9,"Are You There, God? It's Me, Margaret"
[223849],3437,"[2496, 2501]",1,9780007325979,en,4.44,Dark Days
"[36771, 17997]",3571,"[2489, 2491]",1,9781444916256,en,4,Famous Five Colour Short Stories: Five and a Half-Term Adventure
[58733],7443,"[2491, 2496, 2498, 2503]",1,9781407194462,en,4.34,Call Down the Hawk
"[70, 15317]",2811,"[2490, 2501]",1,9780008164669,en,4.2,Bad Dad
[14432],3986,"[2490, 2491, 2495, 2497]",1,9780349124407,en,4.5,The Land of Stories: Beyond the Kingdoms : Book 4
[30587],2735,"[2459, 2462, 2509]",1,9780008419110,en,4.89,Draw With Rob
[56225],6140,"[2530, 2541]",1,9781780555935,en,4.75,10-Minute Brain Games for Clever Kids
[10627],1536,"[2507, 2511, 2513, 2521]",2,9780755502332,en,NA,Essentially Charli: the Charli D'Amelio Journal
[6646],1689,"[2461, 2509, 2530, 2550]",7,9781591744306,en,4.28,Face Painting: New Edition
[8224],4732,"[2471, 2476, 2488, 2500]",14,9780061964282,en,4.08,10 Little Rubber Ducks
"[57159, 369996]",4868,[2468],14,9781409556046,en,3.98,That's Not My Reindeer
"[7757, 24084]",5779,[2460],1,9780141374185,en,4.24,Last Stop on Market Street
[50318],6896,[2459],14,9781409304876,en,3.82,Peppa Pig: The Fire Engine: My First Storybook
[58078],5467,"[2458, 2488]",14,9780723271512,en,3.8,Spot's First Christmas
[31491],2416,"[2460, 2477, 2488]",14,9781787412736,en,4.33,The Colour Monster
[396311],5778,[2462],1,9780141373546,en,4.35,Roald Dahl's Marvellous Colouring-Book Adventure
[274922],9726,"[214, 228, 233, 2770, 2778, 2797, 2820, 2831, 3092]",1,9781409172512,en,4.15,The Electricity of Every Living Thing : A Woman's Walk in the Wild to Find Her Way Home
[321282],3649,[2823],1,9781883376338,en,4.5,The Lunar Nodes : Your Key to Excellent Chart Interpretation
[32562],9474,"[2804, 2813, 2820]",1,9781684220472,en,3.72,The Complete Works of Florence Scovel Shinn : The Game of Life and How to Play It; Your Word Is Your Wand; The Secret Door to Success; and The Power of the Spoken Word.
"[70, 15317]",2852,[2501],2,9780007494019,en,4.33,Grandpa's Great Escape
[223626],1214,[2496],2,9780062878052,en,3.68,Blood & Honey
[28565],5904,[2498],1,9780007466719,en,4.19,The One
[29117],2688,"[2491, 2495, 2497]",1,9780142414743,en,3.91,The Minpins
[207098],4241,"[2493, 2504]",1,9780142418888,en,4.25,The Case of the Gypsy Goodbye : An Enola Holmes Mystery
[67620],2851,"[2494, 2495]",2,9781594744761,en,3.91,Miss Peregrine's Home For Peculiar Children
[8047],2805,"[2488, 2490, 2498, 2501, 2538, 2604, 2609]",1,9781471175848,en,4,More Happy Than Not
[379389],8110,[2544],1,9781789462388,en,4.73,Alisson (Ultimate Football Heroes) - Collect Them All!
"[392053, 29772]",8969,"[2461, 2472, 2500, 2526]",2,9781509801633,en,4.48,Animalphabet
[53185],9920,"[2457, 2522]",1,9780744578768,en,3.82,The Hidden Forest
"[369336, 7957]",4927,"[2526, 2557, 2578]",1,9781426308550,en,4.42,National Geographic Kids Readers: Cheetahs
[68585],3112,"[2457, 2488, 2499]",1,9780763619848,en,4.21,Two Homes
[20853],3798,"[2459, 2460]",1,9780007348695,en,4.16,The Cat in the Hat
"[10911, 10912]",5868,"[2457, 2488, 2500, 2501]",2,9780060245863,en,4.26,If You Give a Mouse a Cookie
[23854],4747,"[2471, 2488, 2501]",14,9781564025494,en,3.43,I See
[30588],6944,"[2460, 2488, 2500, 2501]",1,9781406373820,en,4.26,We Found a Hat
"[256321, 60022]",5198,[2464],14,9781409599128,en,4.33,Peep Inside a Fairy Tale Little Red Riding Hood
[389663],3237,"[2788, 2812, 2831, 2833, 2837]",1,9780966138191,en,NA,Releasing Emotional Patterns with Essential Oils
[223849],8466,"[2494, 2495, 2496]",1,9780007302161,en,4.4,The Faceless Ones
[2558],4482,"[2491, 2496, 2501]",1,9780141363967,en,4.24,The Dark Prophecy (The Trials of Apollo Book 2)
[54921],1975,"[2488, 2491, 2495, 2496, 2500]",1,9780545855723,en,4.8,"Wings of Fire Boxset, Books 1-5 (Wings of Fire)"
[43516],2314,"[2496, 2498]",1,9781250135025,en,4.21,Carry on
[234443],8181,"[2492, 2495]",1,9780141345833,en,4.03,The 5th Wave (Book 1)
[50934],6935,[2496],1,9781406362169,en,4.09,The Mortal Instruments 1: City of Bones
"[8015, 8786]",4315,"[2488, 2490, 2497, 2557, 2562]",1,9780736431200,en,4.05,Frozen: A Tale of Two Sisters
[367753],5542,[2542],2,9781405288958,en,4.58,Minecraft Guide to Enchantments and Potions : An Official Minecraft Book from Mojang
"[368166, 7957]",9297,"[2526, 2557, 2578]",1,9781426306105,en,4.15,National Geographic Kids Readers: Pandas
[367942],3624,"[2465, 2542]",1,9781408354735,en,4.5,The Official Pokemon 1001 Sticker Book
[379389],1288,"[2502, 2507, 2543, 2544]",1,9781789462340,en,4.52,Rashford (Ultimate Football Heroes) - Collect Them All!
[377503],9383,[2509],12,9781409524083,en,4.33,Famous Paintings Cards
[367753],5213,"[2508, 2542, 2581]",2,9781405286022,en,4.47,Minecraft Mobestiary : An official Minecraft book from Mojang
"[396404, 380278]",9307,"[2521, 2564, 2567]",2,9781481465595,en,4.23,I Dissent : Ruth Bader Ginsburg Makes Her Mark
[20853],4650,[2460],2,9780008122119,en,4.34,"Oh, The Places You'll Go! Deluxe Gift Edition"
"[8146, 396405]",5884,"[2457, 2488]",1,9781934490303,en,4.09,Making Friends is an Art
[381708],7324,"[2477, 2479]",12,9780769646893,en,NA,Colors and Shapes Flash Cards
[2501],5990,"[2458, 2471, 2491, 2500, 2501]",14,9780689823220,en,4.64,Boynton's Greatest Hits: volume I : Boxed Set
"[255288, 11856]",5023,"[2461, 2488, 2490, 2491, 2500, 2581]",1,9780753453049,en,3.87,Dazzling Diggers
"[15848, 15849]",5517,[2457],2,9781406350111,en,4.35,Guess How Much I Love You: My Baby Book
[396454],1678,"[2812, 2813, 2819, 2820, 2840]",2,9780717190409,en,NA,This is It
[607],8986,"[2784, 2789, 2812, 2813, 2840]",2,9781507204917,en,3.23,"The Little Book of Self-Care : 200 Ways to Refresh, Restore, and Rejuvenate"
[52218],8318,[2820],1,9781781801680,en,4.24,The Five Levels of Attachment : Toltec Wisdom for the Modern World
[73321],7768,"[285, 290, 3223, 2820, 2985]",1,9781848271029,en,4.24,The Four Elements : Reflections on Nature
[50934],2639,[2496],2,9781406393279,en,4.31,The Infernal Devices 1: Clockwork Angel
"[70, 15317]",6354,"[2499, 2501, 2505]",2,9780008305796,en,4.37,The World's Worst Parents
[50934],5521,[2496],1,9781406359824,en,4.42,The Mortal Instruments
[7693],2487,"[2488, 2490, 2499, 2501]",1,9780142410707,en,3.57,An Abundance Of Katherines
[29645],2496,"[2490, 2491, 2501, 2557]",1,9780590634274,en,4.06,Captain Underpants and the Attack of the Talking Toilets
[17789],5599,"[2488, 2489, 2499]",2,9780147514004,en,4.26,Anne of Green Gables
[207098],1038,"[2493, 2499]",1,9780142416907,en,4.11,The Case of the Cryptic Crinoline : An Enola Holmes Mystery
[10936],3643,"[2488, 2491, 2496]",1,9781909531130,en,3.66,Trash
[29117],8154,"[2519, 2521]",1,9780142413838,en,4.03,Going Solo
[40566],1869,[2508],1,9781524738280,en,3.8,Her Royal Highness
"[396473, 63446]",4774,"[2457, 2461, 2528]",22,9791027601400,en,4.36,Let's Bake a Cake! : Play*Learn*Do
[367753],5793,[2542],2,9781405285995,en,4.51,Minecraft Guide to The Nether and the End : An Official Minecraft Book from Mojang
[56225],6860,"[2461, 2540, 2541]",1,9781780555027,en,NA,The Kids' Book of Mazes 2
[306703],3070,"[2497, 2521]",2,9780717125517,en,3.7,Irish Legends for Children
"[978, 979]",8117,"[2467, 2526]",22,9781908489258,en,4.35,The Little Book of Garden Bird Songs
"[8651, 371256]",8403,"[2460, 2477, 2488, 2500]",2,9780061906220,en,4.31,Pete the Cat : I Love My White Shoes
[72625],2293,"[2461, 2472, 2559]",1,9780008212926,en,4.77,Lower Case Letters Age 3-5 Wipe Clean Activity Book : Ideal for Home Learning
[72625],4929,"[2461, 2476, 2565, 2588]",1,9780008212957,en,5,"Numbers 0-20 Age 3-5 Wipe Clean Activity Book : Reception Maths Home Learning and School Resources from the Publisher of Revision Practice Guides, Workbooks, and Activities."
[389710],3977,"[2460, 2488]",2,9781409509233,en,3.91,Phonics Stories : Fat Cat on a Mat and Other Tales with CD
"[29771, 29772]",2907,"[2460, 2464, 2474, 2476, 2487, 2488, 2489, 2500]",14,9781529023534,en,4.16,Postman Bear : 20th Anniversary Edition
[50318],4517,[2465],1,9780723297185,en,3.86,Peppa Pig: Peppa Dress-Up Sticker Book
[20853],7004,"[2458, 2473, 2487, 2488, 2501, 2557]",14,9780375857942,en,4.07,"Oh, the Thinks You Can Think!"
[30051],7399,"[2461, 2465]",1,9780723281573,en,4.21,Pirate Pete's Potty sticker activity book
[379186],5477,[2465],1,9781409523130,en,4.18,First Sticker Book Zoo
"[396521, 396522]",7237,"[2738, 2840]",1,9780982557815,en,3.8,The Ongo Book : Everyday Nonviolence
[586],7006,"[2770, 2812, 2831, 2840, 3385]",1,9781683835547,en,4.83,Self-Care : A Day and Night Reflection Journal
[71912],6065,"[2821, 2831, 2855, 2856, 2857]",12,9781925924718,en,NA,Green Witch Oracle Cards : Discover real secrets of Botanical Magick
[35203],8085,"[2491, 2496]",1,9780241365854,en,4.14,La Belle Sauvage: The Book of Dust Volume One : From the world of Philip Pullman's His Dark Materials - now a major BBC series
[50534],2401,[2490],1,9780349003634,en,3.75,Midnight Sun
"[13357, 29117]",7768,"[2489, 2491, 2495, 2501]",1,9780142410325,en,3.68,Charlie and the Great Glass Elevator
[17825],3701,"[2491, 2495, 2496]",1,9781510103825,en,4.34,Nevermoor : The Trials of Morrigan Crow Book 1
[191489],7508,[2496],1,9781408883730,en,4.48,Harry Potter and the Philosopher's Stone - Gryffindor Edition
[38808],2386,"[2491, 2495, 2497, 2500, 2504, 2557]",1,9780375813658,en,4.14,Magic Tree House Volumes 1-4 Boxed Set
[2558],1573,"[2491, 2496]",1,9780141364087,en,4.55,The Tower of Nero (The Trials of Apollo Book 5)
[47006],1803,"[2492, 2493, 2499]",1,9781405297752,en,4.49,"Good Girl, Bad Blood"
[17997],3156,"[2489, 2491, 2493]",1,9781444924848,en,4.55,The Famous Five Collection 2 : Books 4-6
[28565],2925,[2498],1,9780007466702,en,4.01,The Elite
"[63446, 396548]",4775,"[2461, 2537, 2577, 2581]",2,9791027601974,en,4.52,The Ultimate Book of Space
"[395899, 29893]",4185,"[2471, 2522, 2526]",1,9781452131474,en,4.35,A Seed Is Sleepy
[33927],7481,[2526],14,9780312510794,en,4.31,First 100 Animals
"[100723, 7957]",6822,"[2526, 2557, 2578]",1,9781426306525,en,4.14,National Geographic Kids Readers: Dolphins
[886],5001,"[2461, 2462, 2465, 2526, 2540, 2554]",1,9781523500383,en,4.55,Paint by Sticker Kids: Under the Sea : Create 10 Pictures One Sticker at a Time!
"[73988, 396551, 396552]",6235,"[2517, 2578, 2587, 2588]",1,9780143132547,en,4.44,Learning How to Learn : How to Succeed in School without Spending All Your Time Studying: a Guide for Kids and Teens
"[367862, 396553]",3784,[2540],2,9781904600060,en,4.14,Chess for Children
"[257173, 29772]",1191,"[2460, 2487, 2488, 2495, 2500]",1,9781509862665,en,4.15,Sugarlump and the Unicorn
[233921],3102,"[2458, 2461, 2464, 2488, 2489, 2500]",14,9781509870325,en,4.26,Oh Dear!
[20853],3118,[2459],1,9780007455935,en,4.33,The Lorax
"[29771, 29772]",8790,"[2460, 2487, 2488, 2491, 2495, 2500]",1,9781509804771,en,4.39,Room on the Broom
"[20116, 396138]",3280,"[2467, 2488, 2495, 2496, 2500]",2,9780711249523,en,4.93,The Story Orchestra: Carnival of the Animals : Press the note to hear Saint-Saens' music
"[24858, 367957]",9527,"[2458, 2461, 2500, 2501]",14,9781444933796,en,4.25,Oi Frog! Board Book
[29645],1111,"[2459, 2490, 2500, 2501, 2506]",2,9781338712766,en,3.72,Cat Kid Comic Club: the new blockbusting bestseller from the creator of Dog Man
"[29772, 53989]",1705,"[2460, 2487, 2488, 2500]",2,9781509868315,en,4.48,The Hospital Dog
"[242807, 385951]",9076,[2464],14,9781474936576,en,4.76,Look Inside How Things Work
[9069],6950,"[2461, 2488, 2491, 2504]",1,9781406305869,en,4.23,Where's Wally Now?
[15845],6745,"[2460, 2488, 2497, 2499]",1,9781406313291,en,3.95,The Tunnel
[368362],8677,[2825],12,9788883954559,en,NA,Tarot of the 78 Doors
[35422],9173,"[2855, 2857]",1,9781782792819,en,4.01,Pagan Portals - Moon Magic
[191489],3536,"[2488, 2491, 2495, 2496]",2,9781408898116,en,4.43,Harry Potter and the Chamber of Secrets - Slytherin Edition
[225035],2414,"[2489, 2491, 2495]",1,9780140386332,en,4.16,The Neverending Story
[50934],8976,"[2490, 2491, 2494, 2495, 2498]",1,9781471116650,en,4.46,Lord of Shadows
[6983],4577,"[2488, 2489, 2496]",1,9780007323128,en,4.22,"The Lion, the Witch and the Wardrobe"
[2558],7408,"[2491, 2497]",1,9780141342443,en,4.22,Magnus Chase and the Sword of Summer (Book 1)
"[7693, 24861]",2296,"[2488, 2490]",1,9780142418475,en,3.76,"Will Grayson, Will Grayson"
[7801],2276,[2506],1,9780545132060,en,4.25,Smile
[207098],1434,"[2491, 2493]",1,9780142409336,en,3.83,The Case of the Missing Marquess
[367753],6568,[2538],1,9781405295253,en,3.69,Minecraft Joke Book
[96897],6454,"[2803, 2531, 2585]",1,9781612680309,en,4.02,Rich Dad Poor Dad for Teens
[379892],4256,[2510],23,9780849793172,en,4.24,Piano for the Young Beginner Primer A
"[72928, 13094]",4160,"[2518, 2519, 2538, 2564]",1,9781407163918,en,4.13,Woeful Second World War
[345006],4115,"[46, 98, 2509]",1,9781782216599,en,4.42,Kawaii: How to Draw Really Cute Animals : Draw Every Little Creature in the Cutest Style Ever!
"[396615, 243364, 2083]",7030,"[2524, 2525]",2,9781250058133,en,4.46,James Herriot's Treasury for Children
"[34529, 14215]",7590,"[2457, 2461, 2471, 2537]",1,9780141379302,en,4.29,You Choose in Space
[382185],2462,"[2464, 2488, 2495, 2497]",2,9781608875535,en,4.6,Disney Princess: A Magical Pop-Up World
[2501],7277,"[2458, 2477, 2488, 2500, 2501]",14,9780671493202,en,4.21,"Blue Hat, Green Hat"
[58078],5970,[2458],14,9780723264149,en,3.87,Spot's Birthday Party
"[60858, 396617]",4853,[2457],1,9781845071103,en,4.63,Hello Baby
"[29771, 29772]",1050,"[2459, 2460, 2487, 2488, 2489, 2496, 2500]",1,9781509804764,en,4.34,The Gruffalo's Child
[15845],7324,"[2904, 2457, 2488, 2490]",1,9780552545648,en,4.21,Voices in the Park
[7848],3058,"[2457, 2488, 2501]",14,9781406357912,en,4.07,"Oh No, George!"
[368925],3900,"[2471, 2488, 2490, 2500]",1,9780763617127,en,3.85,Maisy Cleans Up
"[390264, 50230, 395704]",2878,"[2476, 2503, 2557]",14,9781419704123,en,4.21,Montessori: Number Work
[63868],5581,"[2458, 2488, 2499]",14,9780545688987,en,4.26,I AM A BIG SISTER
"[376721, 228656, 238516]",8892,"[2467, 2473]",2,9781474921268,en,3.33,Listen and Learn First Chinese Words
[32038],8516,"[2738, 2740, 3236, 2804, 2813, 2820, 2840]",1,9781523626069,en,4.27,As A Man Thinketh (James Allen)
"[201073, 55355, 60412]",6041,"[3181, 2813, 2820]",2,9780399185045,en,4.36,The Book of Joy : Lasting Happiness in a Changing World
[212692],9498,"[2802, 2820, 2836, 2856]",1,9781529378986,en,NA,"Spirit Hacking : Shamanic keys to reclaim your personal power, transform yourself and light up the world"
[20853],3112,"[2487, 2488, 2489, 2501, 2557]",2,9780394800165,en,4.29,Green Eggs and Ham
[8485],6250,[2501],1,9780141377094,en,4.32,Diary of a Wimpy Kid: Old School (Book 10)
[7715],2205,"[2488, 2495]",1,9780385737951,en,4.03,The Maze Runner
[7801],7517,"[2488, 2498, 2503, 2506]",1,9780545326995,en,4.21,Drama
"[47472, 234391]",4732,[2493],1,9781338134377,en,4.2,Five Nights at Freddy's: The Silver Eyes
[33485],5326,"[2495, 2498]",1,9781406379242,en,4.32,Scythe
"[8221, 42461]",2123,"[2496, 2497]",2,9780316540889,en,4.32,How the King of Elfhame Learned to Hate Stories
[2558],3058,[2496],1,9780141339207,en,4.52,The House of Hades (Heroes of Olympus Book 4)
"[31379, 38180]",2069,"[355, 2629, 2495]",2,9781473200852,en,4.24,Good Omens
"[56225, 127958]",9240,"[2530, 2540, 2541]",1,9781780554730,en,NA,Word Games for Clever Kids
[72625],5136,"[2541, 2556, 2558, 2587]",1,9780008212643,en,3.88,"Spelling Word Searches Ages 5-7 : KS1 English Home Learning and School Resources from the Publisher of Revision Practice Guides, Workbooks, and Activities."
[886],9878,"[2522, 2526, 2577, 2587, 2588]",1,9780761160953,en,4.51,Everything You Need to Ace Science in One Big Fat Notebook - US Edition
[372892],2566,"[2461, 2523]",1,9781409581932,en,4,Little Children's Dinosaurs Activity Book
[35632],4260,"[2498, 2499, 2521]",1,9781407195605,en,4.46,To All The Boys I've Loved Before Boxset
[383579],5624,"[2460, 2487, 2488]",14,9780385374156,en,4.19,Where Do Diggers Sleep At Night?
[23194],4387,[2458],9,9781405927048,en,4.27,Hey Duggee: Little Library
[36356],6082,"[2457, 2500]",1,9780743461511,en,4.24,"Click, Clack, Moo - Cows That Type"
"[396673, 391736, 60022]",4090,[2464],1,9781409572138,en,4.33,Peep Inside the Garden
"[15316, 23854]",3423,"[2457, 2473, 2490, 2500]",2,9781406365634,en,4.26,We're Going on a Bear Hunt
[23392],7303,"[2460, 2488, 2497, 2500, 2501]",2,9780803736801,en,4.11,Dragons Love Tacos
[43899],3000,"[2457, 2488]",1,9781406355345,en,4.3,Journey
"[257173, 29772]",2498,"[2460, 2487, 2488, 2493, 2500, 2501]",1,9781509862566,en,4.3,What the Ladybird Heard
[234788],3634,"[2457, 2488, 2490]",1,9780140503012,en,4.22,Burglar Bill
"[13627, 7714]",2641,"[2464, 2471, 2483, 2578]",14,9780689847127,en,4.1,"Toes, Ears, & Nose! : A Lift-the-Flap Book"
"[381891, 49269]",2335,"[2457, 2488, 2499, 2500]",1,9780744531671,en,4.2,Owl Babies
[32675],2535,"[2460, 2505]",1,9780007413553,en,4.28,Funniest Storybook Ever
"[34529, 14215]",2051,"[2457, 2461, 2471]",1,9780141379319,en,4.46,You Choose
"[68924, 396717]",7020,[2825],12,9780738760339,en,4.36,Edgar Allan Poe Tarot
[62617],5370,"[2802, 2813, 2820, 2840]",1,9781788173124,en,NA,Super Attractor : Methods for Manifesting a Life beyond Your Wildest Dreams
"[127897, 127898]",7745,"[2802, 2813, 2820]",1,9781409168294,en,4.25,The Answer : How to take charge of your life & become the person you want to be
[53879],3719,"[985, 989, 2804, 2813, 2844, 2909]",1,9780241341056,en,4.05,Everything is Figureoutable : The #1 New York Times Bestseller
"[211756, 396727]",6636,"[3134, 2819, 2820, 2831, 2847]",1,9781501111754,en,4.54,Change Me Prayers : The Hidden Power of Spiritual Surrender
[198383],2597,"[2489, 2491, 2495, 2499]",1,9780147508652,en,4.03,Peter Pan
